TS_ID,TS_GROUP,TRAINING_WINDOW,PREDICTION_WINDOW,MODEL,TS_METRIC,RMSE,SMAPE,R2_SCORE,TRAINING_TIME,PREDICTION_TIME,N_SAMPLES,N_MISSING
29,institutions,24,24,Mean,n_bytes,448323522.0736037,66.11786302794958,-0.013550709705358877,0.0,0.0,10,0
29,institutions,24,24,SARIMA,n_bytes,439541670.21229184,50.517472051015154,0.025767666002471157,16.472587823867798,0.0,10,0
30,institutions,24,24,Mean,n_bytes,351035052.05372435,50.668555021137365,-0.07884205341530315,0.0,0.0,10,0
30,institutions,24,24,SARIMA,n_bytes,326829829.4853612,47.55140929616914,0.06480909863114082,24.45507049560547,0.0,10,0
31,institutions,24,24,Mean,n_bytes,1215428057.4331393,56.60558849264411,-0.10450013710440142,0.0,0.0,10,0
31,institutions,24,24,SARIMA,n_bytes,1033615083.858009,41.58386664875752,0.20122413171758924,19.179855823516846,0.0,10,0
32,institutions,24,24,Mean,n_bytes,900822488.7640308,40.35897734553242,-0.13731749254473935,0.0,0.0,10,0
32,institutions,24,24,SARIMA,n_bytes,742094171.2573601,30.284566786266975,0.22817059459366562,16.73316979408264,0.0,10,0
33,institutions,24,24,Mean,n_bytes,1479290315.1691608,54.0238365920459,-0.027251289395501255,0.0,0.0,10,0
33,institutions,24,24,SARIMA,n_bytes,1350111532.167721,39.82067160311383,0.14432437472948578,16.690872192382812,0.0,10,0
34,institutions,24,24,Mean,n_bytes,1513407480.6840136,97.75450698306405,-0.012325004498735526,0.0,0.0,10,0
34,institutions,24,24,SARIMA,n_bytes,1217905890.619142,56.27294338722631,0.34440493845278075,14.844398736953735,0.0,10,0
35,institutions,24,24,Mean,n_bytes,105626759.02471898,105.46264768602423,-0.06313476678808039,0.0,0.0,10,0
35,institutions,24,24,SARIMA,n_bytes,95888278.29523337,88.50075544504956,0.12386414552123581,19.650282621383667,0.0,10,0
36,institutions,24,24,Mean,n_bytes,654549966.3157252,74.30993256276057,-0.0050232421651941195,0.0,0.0,10,0
36,institutions,24,24,SARIMA,n_bytes,618457908.1728928,57.12021606603997,0.10275553058627085,19.31438159942627,0.0,10,0
37,institutions,24,24,Mean,n_bytes,5360.342685975669,50.143938594449914,-1.115925349829043,0.0,0.0,10,0
